cluster_lat,cluster_lon,gap_poor,geometry,builtup_area,nightlights_intensity,road_density,healthcare_access
-15.7532300949097,34.9717712402344,0.0,POINT (34.9717712402344 -15.7532300949097),620.2650829562594,3.2863183,411.0,50.241386
-15.7514801025391,35.682071685791,17.45066326856613,POINT (35.682071685791 -15.7514801025391),279.7,0.43021536,260.25,20.825722
-15.7461500167847,35.6137199401855,11.850540451705461,POINT (35.6137199401855 -15.7461500167847),294.37038461538464,0.40286034,343.5,25.329597
-15.7428598403931,35.060001373291,1.794713735580444,POINT (35.060001373291 -15.7428598403931),1354.9976923076922,3.7450755,833.0,50.65044
-15.7410297393799,35.1948089599609,14.575771778821942,POINT (35.1948089599609 -15.7410297393799),264.1857692307692,0.57205653,284.5,48.50792
-15.7405595779419,34.3990287780762,10.908534049987795,POINT (34.3990287780762 -15.7405595779419),194.9176923076923,0.7424526,114.0,19.767178
-15.7386798858643,35.7275390625,6.3981012701988185,POINT (35.7275390625 -15.7386798858643),182.43615384615384,0.40294778,124.5,18.102179
-15.7367000579834,35.0765686035156,1.6997728347778311,POINT (35.0765686035156 -15.7367000579834),1276.5460030165912,3.4367719,579.0,50.511208
-15.7359304428101,35.5938186645508,22.18917172402144,POINT (35.5938186645508 -15.7359304428101),271.5626923076923,0.39119822,326.0,26.722984
-15.7353801727295,35.0101089477539,0.8617104589939113,POINT (35.0101089477539 -15.7353801727295),1736.7515384615385,6.5075502,622.0,50.462906
-15.7327499389648,34.6806716918945,16.885054379701614,POINT (34.6806716918945 -15.7327499389648),11.538846153846153,0.5079108,76.75,38.887047
-15.7306299209595,34.9882011413574,5.821255803108219,POINT (34.9882011413574 -15.7306299209595),896.0546153846154,2.8884456,622.0,50.215275
-15.7268295288086,35.0182991027832,0.0,POINT (35.0182991027832 -15.7268295288086),1733.1803846153846,6.0367193,342.5,50.414944
-15.7246599197388,35.0708198547363,7.409367181360725,POINT (35.0708198547363 -15.7246599197388),1171.0414781297134,2.8871524,314.0,50.4018
-15.7223796844482,35.1396408081055,7.037131011486051,POINT (35.1396408081055 -15.7223796844482),315.0219230769231,0.8075842,261.0,49.613808
-15.7209997177124,35.5293807983398,13.20420891046525,POINT (35.5293807983398 -15.7209997177124),227.62481146304677,0.3800993,370.0,31.030317
-15.7171602249146,35.5042686462402,7.472334623336792,POINT (35.5042686462402 -15.7171602249146),139.98461538461538,0.3677058,325.5,32.654705
-15.7163801193237,34.8666915893555,13.987513780593876,POINT (34.8666915893555 -15.7163801193237),94.24660633484163,0.8511016,248.0,47.26253
-15.7023096084595,35.7064514160156,10.919925168156624,POINT (35.7064514160156 -15.7023096084595),312.4676923076923,0.4672742,305.0,19.57748
-15.7012796401978,35.3775901794434,23.497085690498356,POINT (35.3775901794434 -15.7012796401978),170.54901960784315,0.3887145,183.0,40.309887
-15.6982402801514,35.299430847168,1.3548437356948875,POINT (35.299430847168 -15.6982402801514),257.61123680241326,0.42753598,238.0,44.220028
-15.6957302093506,34.513801574707,12.826252937316887,POINT (34.513801574707 -15.6957302093506),139.60923076923078,0.40963376,130.5,27.331266
-15.6884098052979,34.5192794799805,20.24697397649289,POINT (34.5192794799805 -15.6884098052979),127.1,0.43187347,195.25,27.604145
-15.6879301071167,35.7680511474609,14.276191830635074,POINT (35.7680511474609 -15.6879301071167),147.68153846153845,0.36111367,152.5,16.028305
-15.685170173645,34.4705200195313,18.937240473429355,POINT (34.4705200195313 -15.685170173645),59.307307692307695,0.43167213,92.0,24.177507
-15.6850500106812,34.932788848877,10.88190174102783,POINT (34.932788848877 -15.6850500106812),233.91384615384615,0.65100276,191.5,48.54188
-15.6806297302246,34.4072494506836,21.08770895004274,POINT (34.4072494506836 -15.6806297302246),110.70211161387633,1.0724713,114.5,19.594906
-15.6804399490356,35.0921516418457,10.99690568447113,POINT (35.0921516418457 -15.6804399490356),227.3926923076923,0.6113937,265.75,49.586933
-15.6694297790527,34.823070526123,5.188551545143126,POINT (34.823070526123 -15.6694297790527),63.61923076923077,0.43436474,117.75,44.826523
-15.6660099029541,34.4734382629395,9.461477398872379,POINT (34.4734382629395 -15.6660099029541),44.72247360482655,0.44876808,92.0,24.043327
-15.6624097824097,34.9623413085938,11.219527542591099,POINT (34.9623413085938 -15.6624097824097),239.0837104072398,0.8831136,220.0,48.641766
-15.6445798873901,35.1619682312012,3.1216740310192086,POINT (35.1619682312012 -15.6445798873901),289.3784615384615,0.6598403,177.25,47.862206
-15.6411199569702,35.7080192565918,10.689679026603697,POINT (35.7080192565918 -15.6411199569702),217.79038461538462,0.35562342,49.0,19.491554
-15.6405296325684,35.179931640625,7.156960517168043,POINT (35.179931640625 -15.6405296325684),225.855580693816,0.6233146,90.0,47.382885
-15.6357898712158,34.5645294189453,20.479652047157288,POINT (34.5645294189453 -15.6357898712158),56.10180995475113,0.465176,333.5,29.6734
-15.63440990448,34.975170135498,9.838135480880743,POINT (34.975170135498 -15.63440990448),184.27692307692308,0.59521693,122.0,48.152866
-15.6228199005127,35.0175399780273,0.7376665174961088,POINT (35.0175399780273 -15.6228199005127),317.14346153846157,0.86161035,193.0,48.275204
-15.6169395446777,35.6684417724609,8.25788706541061,POINT (35.6684417724609 -15.6169395446777),181.09576923076924,0.36463892,118.5,21.80696
-15.615650177002,35.1616401672363,2.360508114099503,POINT (35.1616401672363 -15.615650177002),275.17269984917044,0.5081337,90.0,47.198494
-15.6145095825195,35.1133499145508,5.170536935329439,POINT (35.1133499145508 -15.6145095825195),201.82153846153847,0.42767626,171.0,47.875507
-15.606559753418,34.635009765625,11.04580426216125,POINT (34.635009765625 -15.606559753418),33.78318250377074,0.7159653,260.0,33.420174
-15.6019201278687,34.5225715637207,1.5226968526840206,POINT (34.5225715637207 -15.6019201278687),597.855580693816,1.2481551,213.0,25.968258
-15.5972900390625,34.4753913879395,14.61690443754196,POINT (34.4753913879395 -15.5972900390625),251.43423076923077,0.9819122,190.5,22.7084
-15.5968103408813,34.5047416687012,8.424475431442264,POINT (34.5047416687012 -15.5968103408813),653.8046153846154,1.2864777,213.0,24.670774
-15.5903100967407,35.7436294555664,20.1136246919632,POINT (35.7436294555664 -15.5903100967407),167.57884615384614,0.3667808,122.0,17.423134
-15.5888204574585,34.5071792602539,0.0,POINT (34.5071792602539 -15.5888204574585),539.8676923076923,1.2057444,213.0,24.601437
-15.5862503051758,35.0452919006348,14.555546492338177,POINT (35.0452919006348 -15.5862503051758),163.5921568627451,0.5040213,209.5,47.303635
-15.5852203369141,35.200309753418,8.279800519347193,POINT (35.200309753418 -15.5852203369141),259.9992307692308,0.42532516,90.5,45.530724
-15.5848703384399,35.0989112854004,14.240015417337418,POINT (35.0989112854004 -15.5848703384399),159.81807692307692,0.48354846,179.5,47.131542
-15.5811595916748,35.6264915466309,16.17173850908875,POINT (35.6264915466309 -15.5811595916748),123.56346153846154,0.38501704,94.0,24.147509
-15.5764999389648,35.1422386169434,14.15973854064942,POINT (35.1422386169434 -15.5764999389648),202.6738310708899,0.47521672,149.5,46.385136
-15.5747604370117,34.4779510498047,8.355206064879898,POINT (34.4779510498047 -15.5747604370117),270.1746153846154,0.8575527,213.0,22.321472
-15.566499710083,35.206428527832,15.436514407396308,POINT (35.206428527832 -15.566499710083),280.3843137254902,0.47245204,90.5,44.793377
-15.5607900619507,34.8945999145508,15.238442122936256,POINT (34.8945999145508 -15.5607900619507),120.24095022624434,0.48319042,86.75,44.04286
-15.5591201782227,35.3229713439941,20.6646597981453,POINT (35.3229713439941 -15.5591201782227),224.98755656108597,0.39235145,210.0,40.586967
-15.5573997497559,34.5163383483887,3.0009934008121473,POINT (34.5163383483887 -15.5573997497559),154.05576923076924,0.63401353,166.0,24.38933
-15.5542497634888,35.3687210083008,9.96588298678398,POINT (35.3687210083008 -15.5542497634888),257.5896153846154,0.43954867,298.0,38.391293
-15.5473899841309,34.7234001159668,10.361406385898587,POINT (34.7234001159668 -15.5473899841309),29.269615384615385,0.37495542,259.0,36.58809
-15.5443296432495,35.6066093444824,25.555448800325394,POINT (35.6066093444824 -15.5443296432495),237.7209653092006,0.37633193,186.0,24.927393
-15.5314197540283,35.7968406677246,28.071364641189575,POINT (35.7968406677246 -15.5314197540283),143.210407239819,0.36256394,183.0,14.328774
-15.531060218811,34.4603614807129,14.592605888843536,POINT (34.4603614807129 -15.531060218811),108.62576923076924,0.3911913,268.0,20.003553
-15.5305795669556,35.2582893371582,20.778166353702545,POINT (35.2582893371582 -15.5305795669556),213.49321266968326,0.41963547,147.0,42.164562
-15.5251703262329,34.5193099975586,3.4046386480331376,POINT (34.5193099975586 -15.5251703262329),140.08031674208144,0.49937758,166.0,23.641994
-15.5213499069214,35.0719413757324,9.760983288288118,POINT (35.0719413757324 -15.5213499069214),72.98340874811463,1.1546034,125.0,44.978363
-15.5189304351807,35.4697303771973,8.613823622465134,POINT (35.4697303771973 -15.5189304351807),286.1046153846154,0.41810387,338.0,32.31739
-15.5030698776245,35.6521682739258,24.92995136976242,POINT (35.6521682739258 -15.5030698776245),215.53506787330318,0.36748853,0.0,21.869436
-15.4949197769165,35.6419296264648,14.338577181100847,POINT (35.6419296264648 -15.4949197769165),182.98001508295627,0.36691952,0.0,22.371277
